,x,y,total energy,kinetic energy
284,0.6,1.5800000000000305,-1.62877950,1.8196236734397901
285,0.6,1.5750000000000304,-1.62868540,1.81988575852953
286,0.6,1.5700000000000305,-1.62859025,1.82015041534607
287,0.6,1.5650000000000306,-1.62849406,1.82041768000562
288,0.6,1.5600000000000307,-1.62839680,1.82068758818255
289,0.6,1.5550000000000308,-1.62829847,1.8209601756714
290,0.6,1.550000000000031,-1.62819905,1.82123548974353
291,0.6,1.545000000000031,-1.62809854,1.8215135549916899
292,0.6,1.5400000000000311,-1.62799692,1.82179443460055
293,0.6,1.5350000000000312,-1.62789419,1.8220781379218098
294,0.6,1.5300000000000311,-1.62779032,1.8223647273309203
295,0.6,1.5250000000000314,-1.62768531,1.82265423894352
296,0.6,1.5200000000000315,-1.62757914,1.82294671976204
297,0.6,1.5150000000000317,-1.62747179,1.8232422150109
298,0.6,1.5100000000000318,-1.62736327,1.8235407731378102
299,0.6,1.505000000000032,-1.62725355,1.82384244337147
300,0.6,1.500000000000032,-1.62714262,1.8241472674175498
301,0.6,1.495000000000032,-1.62703046,1.82445530579643
302,0.6,1.4900000000000322,-1.62691706,1.82476660323253
303,0.6,1.4850000000000323,-1.62680241,1.82508121430241
304,0.6,1.4800000000000324,-1.62668649,1.82539919444852
305,0.6,1.4750000000000325,-1.62656929,1.8257205953633102
306,0.6,1.4700000000000326,-1.62645078,1.8260454749520703
307,0.6,1.4650000000000327,-1.62633097,1.82637388791833
308,0.6,1.4600000000000328,-1.62620982,1.8267058946299
309,0.6,1.455000000000033,-1.62608733,1.8270415532188
310,0.6,1.450000000000033,-1.62596348,1.82738092681638
311,0.6,1.4450000000000331,-1.62583824,1.8277240776818
312,0.6,1.4400000000000333,-1.62571162,1.82807107057105
313,0.6,1.4350000000000334,-1.62558359,1.82842197278205
314,0.6,1.4300000000000337,-1.62545413,1.8287768534578
315,0.6,1.4250000000000336,-1.62532322,1.82913578140022
316,0.6,1.4200000000000337,-1.62519086,1.8294988301197401
317,0.6,1.4150000000000338,-1.62505702,1.82986602717444
318,0.6,1.410000000000034,-1.62492168,1.83023754587845
319,0.6,1.405000000000034,-1.62478482,1.83061341405264
